,asteroid,X,Y,Z
9577,DES=+2000521.csv,170214513.3903337,240447295.4988923,-31784853.38110675
9578,DES=+2000521.csv,168605056.6264119,241708638.8164014,-31485038.86016463
9579,DES=+2000521.csv,166989184.8588945,242960783.3996074,-31184026.12069044
9580,DES=+2000521.csv,165366964.5241428,244203688.8102521,-30881827.54529046
9581,DES=+2000521.csv,163738462.3964801,245437315.319038,-30578455.57970462
9582,DES=+2000521.csv,162103745.5785217,246661623.9091563,-30273922.73099583
9583,DES=+2000521.csv,160462881.4914718,247876576.279658,-29968241.56573122
9584,DES=+2000521.csv,158815937.8653879,249082134.8486649,-29661424.70815382
9585,DES=+2000521.csv,157162982.7294129,250278262.7564333,-29353484.83834712
9586,DES=+2000521.csv,155504084.4019708,251464923.8682668,-29044434.6903898
9587,DES=+2000521.csv,153839311.480921,252642082.7772817,-28734287.05050215
9588,DES=+2000521.csv,152168732.8336663,253809704.8070232,-28423054.75518295
9589,DES=+2000521.csv,150492417.5872057,254967756.0139272,-28110750.68933795
9590,DES=+2000521.csv,148810435.1181308,256116203.189622,-27797387.7843992
9591,DES=+2000521.csv,147122855.0425555,257255013.8630524,-27482979.01643759
9592,DES=+2000521.csv,145429747.2059855,258384156.3024158,-27167537.40426931
9593,DES=+2000521.csv,143731181.6731327,259503599.5168922,-26851076.00755875
9594,DES=+2000521.csv,142027228.7176844,260613313.2581542,-26533607.92492066
9595,DES=+2000521.csv,140317958.8120467,261713268.0216452,-26215146.29202446
9596,DES=+2000521.csv,138603442.6170817,262803435.0476203,-25895704.27970305
9597,DES=+2000521.csv,136883750.9718621,263883786.3219523,-25575295.09206906
9598,DES=+2000521.csv,135158954.8834615,264954294.5767099,-25253931.96463977
9599,DES=+2000521.csv,133429125.516798,266014933.2905188,-24931628.16247179
9600,DES=+2000521.csv,131694334.1845412,267065676.6887226,-24608396.97830559
9601,DES=+2000521.csv,129954652.3370911,268106499.7433589,-24284251.73071991
9602,DES=+2000521.csv,128210151.5526271,269137378.1729666,-23959205.76229468
9603,DES=+2000521.csv,126460903.5272268,270158288.4422349,-23633272.43778223
9604,DES=+2000521.csv,124706980.0650481,271169207.761501,-23306465.1422862
9605,DES=+2000521.csv,122948453.0685719,272170114.0861084,-22978797.27944678
9606,DES=+2000521.csv,121185394.5288976,273160986.1156216,-22650282.26963294
9607,DES=+2000521.csv,119417876.5160901,274141803.2929021,-22320933.54814108
9608,DES=+2000521.csv,117645971.169573,275112545.8030445,-21990764.56340072
9609,DES=+2000521.csv,115869750.6885695,276073194.5721703,-21659788.77518718
9610,DES=+2000521.csv,114089287.3225888,277023731.2660788,-21328019.65284207
9611,DES=+2000521.csv,112304653.3619605,277964138.2887535,-20995470.67350261
9612,DES=+2000521.csv,110515921.1284188,278894398.7807229,-20662155.32033969
9613,DES=+2000521.csv,108723162.9657384,279814496.6172742,-20328087.08080603
9614,DES=+2000521.csv,106926451.230426,280724416.406522,-19993279.44489497
9615,DES=+2000521.csv,105125858.2824703,281624143.4873288,-19657745.90341033
9616,DES=+2000521.csv,103321456.4761528,282513663.9270818,-19321499.94624871
9617,DES=+2000521.csv,101513318.1509252,283392964.5193243,-18984555.06069376
9618,DES=+2000521.csv,99701515.62235367,284262032.7812448,-18646924.72972436
9619,DES=+2000521.csv,97886121.17313506,285120856.9510242,-18308622.43033591
9620,DES=+2000521.csv,96067207.04418808,285969425.9850445,-17969661.63187642
9621,DES=+2000521.csv,94244845.42582124,286807729.55496,-17630055.79439738
9622,DES=+2000521.csv,92419108.4489814,287635758.0446328,-17289818.36701946
9623,DES=+2000521.csv,90590068.17658494,288453502.546937,-16948962.78631477
9624,DES=+2000521.csv,88757796.59493451,289260954.8604317,-16607502.47470455
9625,DES=+2000521.csv,86922365.6052233,290058107.4859062,-16265450.838874
9626,DES=+2000521.csv,85083847.01512949,290844953.6228007,-15922821.26820385
9627,DES=+2000521.csv,83242312.53050275,291621487.1655039,-15579627.13321935
9628,DES=+2000521.csv,81397833.74714498,292387702.6995301,-15235881.78405698
9629,DES=+2000521.csv,79550482.14268719,293143595.4975802,-14891598.5489493
9630,DES=+2000521.csv,77700329.06856419,293889161.515487,-14546790.7327282
9631,DES=+2000521.csv,75847445.74208927,294624397.3880481,-14201471.61534655
9632,DES=+2000521.csv,73991903.23862998,295349300.4247509,-13855654.45041929
9633,DES=+2000521.csv,72133772.48388693,296063868.6053898,-13509352.46378352
9634,DES=+2000521.csv,70273124.24627694,296768100.5755793,-13162578.8520779
9635,DES=+2000521.csv,68410029.12942213,297461995.6421673,-12815346.78134269
9636,DES=+2000521.csv,66544557.5647459,298145553.7685483,-12467669.38563849
9637,DES=+2000521.csv,64676779.80417743,298818775.5698819,-12119559.76568663
9638,DES=+2000521.csv,62806765.91296563,299481662.3082178,-11771030.98752877
9639,DES=+2000521.csv,60934585.76260377,300134215.8875309,-11422096.08120824
9640,DES=+2000521.csv,59060309.02386565,300776438.8486685,-11072768.03947134
9641,DES=+2000521.csv,57184005.15995444,301408334.3642127,-10723059.81649026
9642,DES=+2000521.csv,55305743.41976492,302029906.2332609,-10372984.32660688
9643,DES=+2000521.csv,53425592.83126002,302641158.8761266,-10022554.4430981
9644,DES=+2000521.csv,51543622.19496246,303242097.3289639,-9671782.996962398
9645,DES=+2000521.csv,49659900.07756207,303832727.238317,-9320682.7757283
9646,DES=+2000521.csv,47774494.80563936,304413054.8555998,-8969266.522284433
9647,DES=+2000521.csv,45887474.45950621,304983087.031505,-8617546.933731318
9648,DES=+2000521.csv,43998906.8671639,305542831.2103489,-8265536.660255194
9649,DES=+2000521.csv,42108859.59837898,306092295.4243507,-7913248.304024026
9650,DES=+2000521.csv,40217399.95887764,306631488.2878527,-7560694.418105304
9651,DES=+2000521.csv,38324594.98465868,307160418.9914808,-7207887.505406305
9652,DES=+2000521.csv,36430511.43642565,307679097.2962496,-6854840.017636552
9653,DES=+2000521.csv,34535215.79413828,308187533.5276142,-6501564.354292274
9654,DES=+2000521.csv,32638774.25168369,308685738.5694709,-6148072.861663744
9655,DES=+2000521.csv,30741252.71166759,309173723.858109,-5794377.831864506
9656,DES=+2000521.csv,28842716.78032589,309651501.3761177,-5440491.501883462
9657,DES=+2000521.csv,26943231.76255665,310119083.646248,-5086426.052659243
9658,DES=+2000521.csv,25042862.65707338,310576483.7252344,-4732193.608176976
9659,DES=+2000521.csv,23141674.15167945,311023715.1975766,-4377806.234587908
9660,DES=+2000521.csv,21239730.61866445,311460792.1692867,-4023275.939351276
9661,DES=+2000521.csv,19337096.11032286,311887729.2616007,-3668614.670398995
9662,DES=+2000521.csv,17433834.35459564,312304541.60466,-3313834.315322801
9663,DES=+2000521.csv,15530008.75083548,312711244.8311645,-2958946.700583845
9664,DES=+2000521.csv,13625682.36569636,313107855.0700002,-2603963.590745389
9665,DES=+2000521.csv,11720917.92914825,313494388.9398457,-2248896.687727228
9666,DES=+2000521.csv,9815777.830617515,313870863.54276,-1893757.630082965
9667,DES=+2000521.csv,7910324.11525363,314237296.4577569,-1538557.992299557
9668,DES=+2000521.csv,6004618.480322361,314593705.7343717,-1183309.284118444
9669,DES=+2000521.csv,4098722.271726002,314940109.8862224,-828022.9498787373
9670,DES=+2000521.csv,2192696.480646355,315276527.884577,-472710.3678811044
9671,DES=+2000521.csv,286601.7403130659,315602979.1519263,-117382.8497726172
9672,DES=+2000521.csv,-1619501.677110236,315919483.5555757,237948.360049054
9673,DES=+2000521.csv,-3525553.863527026,316226061.4012572,593272.0850125849
9674,DES=+2000521.csv,-5431495.277803615,316522733.4267708,948577.2169319242
9675,DES=+2000521.csv,-7337266.7485657,316809520.7956533,1303852.716548845
9676,DES=+2000521.csv,-9242809.476912389,317086445.0908822,1659087.614059538
9677,DES=+2000521.csv,-11148065.03905468,317353528.3086063,2014271.009626225
9678,DES=+2000521.csv,-13052975.38889032,317610792.8518986,2369392.073874041
9679,DES=+2000521.csv,-14957482.86052197,317858261.5245199,2724440.048373178
9680,DES=+2000521.csv,-16861530.17072242,318095957.5246798,3079404.246105
9681,DES=+2000521.csv,-18765060.42134539,318323904.4387819,3434274.051911101
9682,DES=+2000521.csv,-20668017.10167527,318542126.2351366,3789038.922923625
9683,DES=+2000521.csv,-22570344.09070093,318750647.2576352,4143688.38897419
9684,DES=+2000521.csv,-24471985.65929699,318949492.2193776,4498212.052980185
9685,DES=+2000521.csv,-26372886.47229965,319138686.1962595,4852599.591306821
9686,DES=+2000521.csv,-28272991.59045619,319318254.620523,5206840.754103884
9687,DES=+2000521.csv,-30172246.47223997,319488223.2742873,5560925.365617618
9688,DES=+2000521.csv,-32070596.97552355,319648618.2830743,5914843.32447812
9689,DES=+2000521.csv,-33967989.35910859,319799466.1093435,6268584.603963837
9690,DES=+2000521.csv,-35864370.28411644,319940793.5460557,6622139.252243742
9691,DES=+2000521.csv,-37759686.81524642,320072627.7102723,6975497.392600536
9692,DES=+2000521.csv,-39653886.42191084,320194996.0368035,7328649.223634556
9693,DES=+2000521.csv,-41546916.97925658,320307926.2719085,7681585.019451141
9694,DES=+2000521.csv,-43438726.76908246,320411446.4670507,8034295.129831553
9695,DES=+2000521.csv,-45329264.48066075,320505584.9727096,8386769.980389327
9696,DES=+2000521.csv,-47218479.21146976,320590370.4322466,8739000.072711572
9697,DES=+2000521.csv,-49106320.46784323,320665831.7758248,9090975.984486088
9698,DES=+2000521.csv,-50992738.16553985,320731998.2143786,9442688.369614825
9699,DES=+2000521.csv,-52877682.63023677,320788899.2336324,9794127.958313048
9700,DES=+2000521.csv,-54761104.59794924,320836564.5881667,10145285.55719522
9701,DES=+2000521.csv,-56642955.21537702,320875024.2955282,10496152.04934677
9702,DES=+2000521.csv,-58523186.04017979,320904308.6303844,10846718.39438261
9703,DES=+2000521.csv,-60401749.04118149,320924448.1187217,11196975.62849163
9704,DES=+2000521.csv,-62278596.5985047,320935473.5320861,11546914.86446792
9705,DES=+2000521.csv,-64153681.50363611,320937415.8818665,11896527.29172876
9706,DES=+2000521.csv,-66026956.95942172,320930306.4136199,12245804.1763189
9707,DES=+2000521.csv,-67898376.57999538,320914176.6014411,12594736.86090188
9708,DES=+2000521.csv,-69767894.3906391,320889058.1423749,12943316.76473846
9709,DES=+2000521.csv,-71635464.82757655,320854982.9508712,13291535.38365212
9710,DES=+2000521.csv,-73501042.73770079,320811983.1532859,13639384.28998198
9711,DES=+2000521.csv,-75364583.37823705,320760091.0824272,13986855.13252303
9712,DES=+2000521.csv,-77226042.4163411,320699339.272145,14333939.63645466
9713,DES=+2000521.csv,-79085375.92863502,320629760.4519691,14680629.60325675
9714,DES=+2000521.csv,-80942540.40068059,320551387.5417935,15026916.91061422
9715,DES=+2000521.csv,-82797492.72639197,320464253.646607,15372793.51230989
9716,DES=+2000521.csv,-84650190.20738856,320368392.0512736,15718251.43810618
9717,DES=+2000521.csv,-86500590.55228928,320263836.21536,16063282.79361552
9718,DES=+2000521.csv,-88348651.87594916,320150619.7680132,16407879.76016034
9719,DES=+2000521.csv,-90194332.69864024,320028776.5028868,16752034.59462182
9720,DES=+2000521.csv,-92037591.9451768,319898340.3731177,17095739.62927896
9721,DES=+2000521.csv,-93878388.94398716,319759345.4863534,17438987.27163699
9722,DES=+2000521.csv,-95716683.42613278,319611826.0998297,17781770.00424622
9723,DES=+2000521.csv,-97552435.524276,319455816.6155002,18124080.38451096
9724,DES=+2000521.csv,-99385605.77159756,319291351.5752155,18465911.04448928
9725,DES=+2000521.csv,-101216155.1006652,319118465.6559569,18807254.69068336
9726,DES=+2000521.csv,-103044044.8422545,318937193.6651195,19148104.10382101
9727,DES=+2000521.csv,-104869236.7241234,318747570.535849,19488452.13862839
9728,DES=+2000521.csv,-106691692.8697413,318549631.3224303,19828291.72359416
9729,DES=+2000521.csv,-108511375.7969737,318343411.1957287,20167615.86072545
9730,DES=+2000521.csv,-110328248.4167246,318128945.4386839,20506417.62529564
9731,DES=+2000521.csv,-112142274.0315362,317906269.4418562,20844690.16558453
9732,DES=+2000521.csv,-113953416.3341491,317675418.6990268,21182426.70261025
9733,DES=+2000521.csv,-115761639.4060222,317436428.8028489,21519620.5298547
9734,DES=+2000521.csv,-117566907.7158143,317189335.4405535,21856265.0129807
9735,DES=+2000521.csv,-119369186.1178288,316934174.389707,22192353.58954296
9736,DES=+2000521.csv,-121168439.8504221,316670981.5140218,22527879.76869178
9737,DES=+2000521.csv,-122964634.5343767,316399792.7592185,22862837.13087013
9738,DES=+2000521.csv,-124757736.1712406,316120644.1489432,23197219.32750456
9739,DES=+2000521.csv,-126547711.1416328,315833571.7807337,23531020.08068946
9740,DES=+2000521.csv,-128334526.2035178,315538611.8220404,23864233.18286549
9741,DES=+2000521.csv,-130118148.490448,315235800.5062979,24196852.49649212
9742,DES=+2000521.csv,-131898545.5097757,314925174.1290485,24528871.95371416
9743,DES=+2000521.csv,-133675685.140836,314606769.0441173,24860285.55602302
9744,DES=+2000521.csv,-135449535.6331005,314280621.659838,25191087.37391225
9745,DES=+2000521.csv,-137220065.6043024,313946768.4353298,25521271.54652783
9746,DES=+2000521.csv,-138987244.0385347,313605245.8768246,25850832.28131354
9747,DES=+2000521.csv,-140751040.2843202,313256090.5340449,26179763.85365094
9748,DES=+2000521.csv,-142511424.0526549,312899338.9966314,26508060.6064944
9749,DES=+2000521.csv,-144268365.4150244,312535027.8906212,26835716.95000164
9750,DES=+2000521.csv,-146021834.8013935,312163193.8749746,27162727.3611595
9751,DES=+2000521.csv,-147771802.9981686,311783873.6381542,27489086.3834046
9752,DES=+2000521.csv,-149518241.1461335,311397103.8947533,27814788.62624004
9753,DES=+2000521.csv,-151261120.7383568,311002921.3821762,28139828.76484782
9754,DES=+2000521.csv,-153000413.6180719,310601362.8573719,28464201.53969656
9755,DES=+2000521.csv,-154736091.976529,310192465.0936214,28787901.75614583
9756,DES=+2000521.csv,-156468128.3508192,309776264.8773833,29110924.28404661
9757,DES=+2000521.csv,-158196495.6216709,309352799.0051982,29433264.05733854
9758,DES=+2000521.csv,-159921167.01122,308922104.2806574,29754916.07364431
9759,DES=+2000521.csv,-161642116.0807568,308484217.5114385,30075875.39386243
9760,DES=+2000521.csv,-163359316.7284532,308039175.5064136,30396137.14175822
9761,DES=+2000521.csv,-165072743.187076,307587015.0728322,30715696.50355469
9762,DES=+2000521.csv,-166782370.0216926,307127773.0135827,31034548.72752427
9763,DES=+2000521.csv,-168488172.1273811,306661486.124534,31352689.12358183
9764,DES=+2000521.csv,-170190124.7269526,306188191.1919532,31670113.06288084
9765,DES=+2000521.csv,-171888203.368702,305707924.9899967,31986815.97741282
9766,DES=+2000521.csv,-173582383.9241843,305220724.2782651,32302793.35960974
9767,DES=+2000521.csv,-175272642.5860441,304726625.7994059,32618040.76195075
9768,DES=+2000521.csv,-176958955.8658837,304225666.2767535,32932553.79657054
9769,DES=+2000521.csv,-178641300.5921754,303717882.4119853,33246328.13486913
9770,DES=+2000521.csv,-180319653.9082091,303203310.8827806,33559359.50712039
9771,DES=+2000521.csv,-181993993.2700605,302681988.3404697,33871643.70207748
9772,DES=+2000521.csv,-183664296.4445646,302153951.4076678,34183176.56657366
9773,DES=+2000521.csv,-185330541.5072745,301619236.6758932,34493954.00511569
9774,DES=+2000521.csv,-186992706.8403919,301077880.7031776,34803971.97947089
9775,DES=+2000521.csv,-188650771.1306562,300529920.0116777,35113226.50824592
9776,DES=+2000521.csv,-190304713.3671851,299975391.0853041,35421713.66645887
9777,DES=+2000521.csv,-191954512.8392655,299414330.3673788,35729429.58510561
9778,DES=+2000521.csv,-193600149.1340964,298846774.2583403,36036370.4507219
9779,DES=+2000521.csv,-195241602.1344931,298272759.1134996,36342532.50494216
9780,DES=+2000521.csv,-196878852.0165585,297692321.2408572,36647912.04405747
9781,DES=+2000521.csv,-198511879.2473311,297105496.8989869,36952505.41857275
9782,DES=+2000521.csv,-200140664.5824196,296512322.2949833,37256309.032765
9783,DES=+2000521.csv,-201765189.0636306,295912833.5824737,37559319.34424296
9784,DES=+2000521.csv,-203385434.0165943,295307066.8596922,37861532.86350833
9785,DES=+2000521.csv,-205001381.0483964,294695058.1676121,38162946.15351915
9786,DES=+2000521.csv,-206613012.0452148,294076843.4881322,38463555.82925545
9787,DES=+2000521.csv,-208220309.1699674,293452458.742314,38763358.55728674
9788,DES=+2000521.csv,-209823254.8599696,292821939.7886679,39062351.05534156
9789,DES=+2000521.csv,-211421831.8246031,292185322.4214813,39360530.09187901
9790,DES=+2000521.csv,-213016023.0429958,291542642.3691913,39657892.48566203
9791,DES=+2000521.csv,-214605811.761714,290893935.2927952,39954435.10533221
9792,DES=+2000521.csv,-216191181.4924634,290239236.7843007,40250154.86898616
9793,DES=+2000521.csv,-217772116.0098033,289578582.3652117,40545048.74375349
9794,DES=+2000521.csv,-219348599.3488682,288912007.4850497,40839113.74537623
9795,DES=+2000521.csv,-220920615.8031013,288239547.5199096,41132346.9377892
9796,DES=+2000521.csv,-222488149.9219965,287561237.7710501,41424745.43270224
9797,DES=+2000521.csv,-224051186.5088495,286877113.4635159,41716306.38918351
9798,DES=+2000521.csv,-225609710.6185189,286187209.7447931,42007027.01324403
9799,DES=+2000521.csv,-227163707.5551949,285491561.6834956,42296904.55742382
9800,DES=+2000521.csv,-228713162.870178,284790204.2680854,42585936.32037915
9801,DES=+2000521.csv,-230258062.3596659,284083172.4056203,42874119.64647141
9802,DES=+2000521.csv,-231798392.0625494,283370500.920536,43161451.92535704
9803,DES=+2000521.csv,-233334138.2582174,282652224.5534558,43447930.59157947
9804,DES=+2000521.csv,-234865287.4643706,281928377.9600325,43733553.12416197
9805,DES=+2000521.csv,-236391826.4348443,281198995.7098173,44018317.04620241
9806,DES=+2000521.csv,-237913742.1574406,280464112.2851611,44302219.92446947
